property_code,building_name,vendor,category,category_label,annual_spend
880,1165 Madison Avenue,Communications Engineering Management,SECURITY_ALARM,Security/Alarm,10600.94
880,1165 Madison Avenue,Blondie's Holiday House LLC,LANDSCAPING,Landscaping,7757.34
880,1165 Madison Avenue,NY Hort Inc.,LANDSCAPING,Landscaping,14246.36
880,1165 Madison Avenue,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,149933.58
880,1165 Madison Avenue,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,47930.0
880,1165 Madison Avenue,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,69999.96
881,200 West 79th Street Owners Inc,"Industrial Cooling Technologies, Inc",HVAC_REPAIRS,HVAC Repairs,190.54
881,200 West 79th Street Owners Inc,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,11766.16
881,200 West 79th Street Owners Inc,Empire Pump & Motor,PLUMBING_REPAIRS,Plumbing Repairs,2977.73
881,200 West 79th Street Owners Inc,De Falco Electric,ELECTRICAL_REPAIRS,Electrical Repairs,4102.41
881,200 West 79th Street Owners Inc,Delmont Carpet Cleaning services,CLEANING_MAINTENANCE,Cleaning & Maintenance,1375.0
881,200 West 79th Street Owners Inc,"Industrial Cooling Technologies, Inc",HVAC_MAINTENANCE,HVAC Maintenance,2513.39
881,200 West 79th Street Owners Inc,PS Marcato Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,25170.5
881,200 West 79th Street Owners Inc,OnGuard Pest Control Inc,EXTERMINATING,Exterminating,12865.41
881,200 West 79th Street Owners Inc,Adriatic Plumbing & Heating Corp,SECURITY_ALARM,Security/Alarm,250.41
881,200 West 79th Street Owners Inc,Nalco Company LLC,WATER_TREATMENT,Water Treatment,329.34
881,200 West 79th Street Owners Inc,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,925.44
881,200 West 79th Street Owners Inc,Lifesource Irrigation Inc.,LANDSCAPING,Landscaping,2080.06
881,200 West 79th Street Owners Inc,Gallagher Bollinger,INSURANCE_PACKAGE,Package Insurance,15487.0
881,200 West 79th Street Owners Inc,NYC Water Board,WATER_SEWER,Water/Sewer,171206.11
881,200 West 79th Street Owners Inc,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,135735.96
882,200 West 79th Street Condominium,"Industrial Cooling Technologies, Inc",HVAC_REPAIRS,HVAC Repairs,4300.56
882,200 West 79th Street Condominium,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,2084.78
882,200 West 79th Street Condominium,Empire Pump & Motor,PLUMBING_REPAIRS,Plumbing Repairs,6258.73
882,200 West 79th Street Condominium,Peconic Energy Products Corp,SECURITY_ALARM,Security/Alarm,3086.61
882,200 West 79th Street Condominium,"L.J. Loeffler Systems, Inc.",SECURITY_ALARM,Security/Alarm,272.19
882,200 West 79th Street Condominium,"Native NY Gardens, LLC",LANDSCAPING,Landscaping,6450.0
882,200 West 79th Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,226817.74
882,200 West 79th Street Condominium,Gallagher Bollinger,INSURANCE_PACKAGE,Package Insurance,4470.0
882,200 West 79th Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,9000.0
883,33 East 74th Street Condominium,Donnelly Mechanical Corp,HVAC_REPAIRS,HVAC Repairs,32486.3
883,33 East 74th Street Condominium,Pro-Tech Plumbing and Heating Corp.,PLUMBING_REPAIRS,Plumbing Repairs,2944.75
883,33 East 74th Street Condominium,"Fleet Pump & Service Group, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,7362.13
883,33 East 74th Street Condominium,Donnelly Mechanical Corp,HVAC_MAINTENANCE,HVAC Maintenance,9580.99
883,33 East 74th Street Condominium,Metro Elevator,ELEVATOR_MAINTENANCE,Elevator Maintenance,15575.94
883,33 East 74th Street Condominium,Moving Stairs Inc,ELEVATOR_MAINTENANCE,Elevator Maintenance,2520.0
883,33 East 74th Street Condominium,Apex Pest Control Inc,EXTERMINATING,Exterminating,3868.83
883,33 East 74th Street Condominium,Alliance Security LLC,SECURITY_ALARM,Security/Alarm,9400.01
883,33 East 74th Street Condominium,Briscoe Protective LLC,SECURITY_ALARM,Security/Alarm,9932.49
883,33 East 74th Street Condominium,"Certus Controls, LLC",SECURITY_ALARM,Security/Alarm,1213.96
883,33 East 74th Street Condominium,The Metro Group Inc.,WATER_TREATMENT,Water Treatment,1506.26
883,33 East 74th Street Condominium,Town & Gardens Ltd.,LANDSCAPING,Landscaping,10238.58
883,33 East 74th Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,83164.52
883,33 East 74th Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,7736.0
883,33 East 74th Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,23919.22
883,33 East 74th Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,57910.36
884,169 Hudson Street Condominium,FSM Lapenna HVAC Inc,HVAC_REPAIRS,HVAC Repairs,430.06
884,169 Hudson Street Condominium,Almo Mechanical Inc,HVAC_REPAIRS,HVAC Repairs,1400.0
884,169 Hudson Street Condominium,"Systems 2000 Plumbing Service, Inc",PLUMBING_REPAIRS,Plumbing Repairs,12010.95
884,169 Hudson Street Condominium,Demar Plumbing Corp.,PLUMBING_REPAIRS,Plumbing Repairs,1306.5
884,169 Hudson Street Condominium,Big Apple Compactor Co.Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1742.0
884,169 Hudson Street Condominium,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,2977.74
884,169 Hudson Street Condominium,De Falco Electric,ELECTRICAL_REPAIRS,Electrical Repairs,5185.21
884,169 Hudson Street Condominium,"Industrial Cooling Technologies, Inc",HVAC_MAINTENANCE,HVAC Maintenance,1415.38
884,169 Hudson Street Condominium,BP Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,5579.19
884,169 Hudson Street Condominium,Advanced Pest Management Inc,EXTERMINATING,Exterminating,4906.1
884,169 Hudson Street Condominium,Target Security Systems,SECURITY_ALARM,Security/Alarm,450.74
884,169 Hudson Street Condominium,Briscoe Protective LLC,SECURITY_ALARM,Security/Alarm,2543.95
884,169 Hudson Street Condominium,"Cross Fire & Security Co., Inc.",SECURITY_ALARM,Security/Alarm,570.51
884,169 Hudson Street Condominium,District Central Station Alarm Corp,SECURITY_ALARM,Security/Alarm,961.7
884,169 Hudson Street Condominium,High Rise Fire Protection Corp.,SECURITY_ALARM,Security/Alarm,485.02
884,169 Hudson Street Condominium,Chemaqua,WATER_TREATMENT,Water Treatment,11072.98
884,169 Hudson Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,84391.1
884,169 Hudson Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,30945.0
884,169 Hudson Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,18186.07
884,169 Hudson Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,50729.21
885,Fifth Avenue and 60th Street Corp,New Amsterdam Restoration Corp,HVAC_REPAIRS,HVAC Repairs,2014.18
885,Fifth Avenue and 60th Street Corp,Altec E&M Inc,HVAC_REPAIRS,HVAC Repairs,1388.16
885,Fifth Avenue and 60th Street Corp,Arthur C. Klem Inc,PLUMBING_REPAIRS,Plumbing Repairs,13135.77
885,Fifth Avenue and 60th Street Corp,Alklem Plumbing Inc.,PLUMBING_REPAIRS,Plumbing Repairs,70860.22
885,Fifth Avenue and 60th Street Corp,Dimko Construction LLC,PLUMBING_REPAIRS,Plumbing Repairs,2500.0
885,Fifth Avenue and 60th Street Corp,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,2307.06
885,Fifth Avenue and 60th Street Corp,PG Insulation Inc,PLUMBING_REPAIRS,Plumbing Repairs,8655.56
885,Fifth Avenue and 60th Street Corp,Pump & Motor Corporation,PLUMBING_REPAIRS,Plumbing Repairs,8192.84
885,Fifth Avenue and 60th Street Corp,Altec E&M Inc,ELECTRICAL_REPAIRS,Electrical Repairs,56797.46
885,Fifth Avenue and 60th Street Corp,"Centennial Elevator Industries,Inc.",ELEVATOR_REPAIRS,Elevator Repairs,13493.51
885,Fifth Avenue and 60th Street Corp,New Amsterdam Restoration Corp,CLEANING_MAINTENANCE,Cleaning & Maintenance,18291.0
885,Fifth Avenue and 60th Street Corp,"Power Cooling, Inc.",HVAC_MAINTENANCE,HVAC Maintenance,8094.85
885,Fifth Avenue and 60th Street Corp,"Centennial Elevator Industries,Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,40498.52
885,Fifth Avenue and 60th Street Corp,Diehard Pest Management Solutions,EXTERMINATING,Exterminating,4186.23
885,Fifth Avenue and 60th Street Corp,Protective Security Systems Co. of NY Inc,SECURITY_ALARM,Security/Alarm,1714.8
885,Fifth Avenue and 60th Street Corp,Nalco Company LLC,WATER_TREATMENT,Water Treatment,32990.88
885,Fifth Avenue and 60th Street Corp,Interior Foliage Design Inc.,LANDSCAPING,Landscaping,19514.76
885,Fifth Avenue and 60th Street Corp,Vertical Verte LLC,LANDSCAPING,Landscaping,8985.48
885,Fifth Avenue and 60th Street Corp,Acrisure Insurance Partners Services of NY LLC,INSURANCE_PACKAGE,Package Insurance,397538.18
885,Fifth Avenue and 60th Street Corp,Acrisure Insurance Partners Services of NY LLC,INSURANCE_UMBRELLA,Umbrella Insurance,29192.0
885,Fifth Avenue and 60th Street Corp,NYC Water Board,WATER_SEWER,Water/Sewer,77256.53
885,Fifth Avenue and 60th Street Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,97850.04
886,233 East 69th Street Owners Corp,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,48176.09
886,233 East 69th Street Owners Corp,Altec E&M Inc,ELECTRICAL_REPAIRS,Electrical Repairs,996.21
886,233 East 69th Street Owners Corp,Century Elevator Maintenance Corporation,ELEVATOR_MAINTENANCE,Elevator Maintenance,30578.7
886,233 East 69th Street Owners Corp,Pest Elimination Systems Techonology Inc,EXTERMINATING,Exterminating,244.97
886,233 East 69th Street Owners Corp,Diehard Pest Management Solutions,EXTERMINATING,Exterminating,0.0
886,233 East 69th Street Owners Corp,NYC Water Board,WATER_SEWER,Water/Sewer,233663.42
886,233 East 69th Street Owners Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,73400.04
901,233 East 69th Street Condominium,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,40810.88
901,233 East 69th Street Condominium,"G.D.T. Associates, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,3652.76
901,233 East 69th Street Condominium,Altec E&M Inc,ELECTRICAL_REPAIRS,Electrical Repairs,12760.15
901,233 East 69th Street Condominium,Diehard Pest Management Solutions,EXTERMINATING,Exterminating,12939.87
901,233 East 69th Street Condominium,Protective Security Systems Co. of NY Inc,SECURITY_ALARM,Security/Alarm,1573.25
901,233 East 69th Street Condominium,Acrisure Insurance Partners Services of NY LLC,INSURANCE_PACKAGE,Package Insurance,100064.73
901,233 East 69th Street Condominium,Acrisure Insurance Partners Services of NY LLC,INSURANCE_UMBRELLA,Umbrella Insurance,63304.04
901,233 East 69th Street Condominium,Acrisure Insurance Partners Services of NY LLC,INSURANCE_DO,D&O Insurance,24112.0
901,233 East 69th Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,725.05
901,233 East 69th Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,32499.96
902,411 East 53rd Street Condominium,New Amsterdam Restoration Corp,HVAC_REPAIRS,HVAC Repairs,7076.87
902,411 East 53rd Street Condominium,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,85885.32
902,411 East 53rd Street Condominium,Altec E&M Inc,ELECTRICAL_REPAIRS,Electrical Repairs,7730.12
902,411 East 53rd Street Condominium,Sani Environmental Services,CLEANING_MAINTENANCE,Cleaning & Maintenance,1301.06
902,411 East 53rd Street Condominium,Century Elevator Maintenance Corporation,ELEVATOR_MAINTENANCE,Elevator Maintenance,34060.16
902,411 East 53rd Street Condominium,VDA LLC,ELEVATOR_MAINTENANCE,Elevator Maintenance,4466.25
902,411 East 53rd Street Condominium,Diehard Pest Management Solutions,EXTERMINATING,Exterminating,6897.26
902,411 East 53rd Street Condominium,Protective Security Systems Co. of NY Inc,SECURITY_ALARM,Security/Alarm,5046.36
902,411 East 53rd Street Condominium,J & D Communication Inc.,SECURITY_ALARM,Security/Alarm,2617.49
902,411 East 53rd Street Condominium,Rochester Midland Corporation,WATER_TREATMENT,Water Treatment,3264.23
902,411 East 53rd Street Condominium,Interior Foliage Design Inc.,LANDSCAPING,Landscaping,16839.65
902,411 East 53rd Street Condominium,Acrisure Insurance Partners Services of NY LLC,INSURANCE_PACKAGE,Package Insurance,132139.0
902,411 East 53rd Street Condominium,Acrisure Insurance Partners Services of NY LLC,INSURANCE_UMBRELLA,Umbrella Insurance,114942.27
902,411 East 53rd Street Condominium,Acrisure Insurance Partners Services of NY LLC,INSURANCE_DO,D&O Insurance,17600.0
902,411 East 53rd Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,127781.8
902,411 East 53rd Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,102000.12
903,265 River Owners Corp,ABR Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,6562.97
903,265 River Owners Corp,Drain Kleen Sewer Service,PLUMBING_REPAIRS,Plumbing Repairs,272.19
903,265 River Owners Corp,New York Plumbing and Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,1796.44
903,265 River Owners Corp,Pump & Motor Corporation,PLUMBING_REPAIRS,Plumbing Repairs,2803.53
903,265 River Owners Corp,BP Elevator Company,ELEVATOR_REPAIRS,Elevator Repairs,14388.93
903,265 River Owners Corp,BP Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,27423.61
903,265 River Owners Corp,Standard Pest Management,EXTERMINATING,Exterminating,6961.09
903,265 River Owners Corp,Briscoe Protective LLC,SECURITY_ALARM,Security/Alarm,1465.34
903,265 River Owners Corp,Paragon Security & Locksmith Inc,SECURITY_ALARM,Security/Alarm,3233.59
903,265 River Owners Corp,The Metro Group Inc.,WATER_TREATMENT,Water Treatment,1295.79
903,265 River Owners Corp,Ashokan Water Services,WATER_TREATMENT,Water Treatment,3048.5
903,265 River Owners Corp,Rafael Aquino,LANDSCAPING,Landscaping,2263.89
903,265 River Owners Corp,Hub International Northeast-Trust,INSURANCE_PACKAGE,Package Insurance,56284.72
903,265 River Owners Corp,Hub International Northeast-Trust,INSURANCE_DO,D&O Insurance,5693.0
903,265 River Owners Corp,NYC Water Board,WATER_SEWER,Water/Sewer,36832.98
903,265 River Owners Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,60000.0
904,151 Bay Street Condominium,"GenServe, Inc.",HVAC_REPAIRS,HVAC Repairs,3475.98
904,151 Bay Street Condominium,KF Mechanical LLC,HVAC_REPAIRS,HVAC Repairs,6718.38
904,151 Bay Street Condominium,Prestige Millwork LLC,PLUMBING_REPAIRS,Plumbing Repairs,15900.0
904,151 Bay Street Condominium,Bek Building Maintenance Corp,PLUMBING_REPAIRS,Plumbing Repairs,1274.17
904,151 Bay Street Condominium,F&G Mechanical Corporation,PLUMBING_REPAIRS,Plumbing Repairs,28537.1
904,151 Bay Street Condominium,Jewel Electric LLC,ELECTRICAL_REPAIRS,Electrical Repairs,223.91
904,151 Bay Street Condominium,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,2964.18
904,151 Bay Street Condominium,Otis Elevator Company,ELEVATOR_REPAIRS,Elevator Repairs,4046.42
904,151 Bay Street Condominium,Guardian Security Service Inc.,CLEANING_MAINTENANCE,Cleaning & Maintenance,6907.44
904,151 Bay Street Condominium,Bek Building Maintenance Corp,CLEANING_MAINTENANCE,Cleaning & Maintenance,91649.51
904,151 Bay Street Condominium,Luis Leonor Rubio,CLEANING_MAINTENANCE,Cleaning & Maintenance,160.0
904,151 Bay Street Condominium,JLM Mechanical Services LLC,HVAC_MAINTENANCE,HVAC Maintenance,133068.0
904,151 Bay Street Condominium,KF Mechanical LLC,HVAC_MAINTENANCE,HVAC Maintenance,62610.74
904,151 Bay Street Condominium,Nexgen Mechanical Group,HVAC_MAINTENANCE,HVAC Maintenance,64316.0
904,151 Bay Street Condominium,Otis Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,42151.2
904,151 Bay Street Condominium,"Cali Carting, Inc",RUBBISH_REMOVAL,Rubbish Removal,47225.0
904,151 Bay Street Condominium,Cooper Pest Solutions,EXTERMINATING,Exterminating,5753.06
904,151 Bay Street Condominium,Metro Fire & Communications Systems Inc.,SECURITY_ALARM,Security/Alarm,435.03
904,151 Bay Street Condominium,Landmark Fire Alarm LLC,SECURITY_ALARM,Security/Alarm,1119.57
904,151 Bay Street Condominium,"All Trades Solutions, LLC",SECURITY_ALARM,Security/Alarm,15061.85
904,151 Bay Street Condominium,Matthew Poirier,SECURITY_ALARM,Security/Alarm,550.42
904,151 Bay Street Condominium,"Landmark Fire Protection, Inc",SECURITY_ALARM,Security/Alarm,4339.92
904,151 Bay Street Condominium,Culligan - Zane Filippone Co Inc,WATER_TREATMENT,Water Treatment,6461.59
904,151 Bay Street Condominium,"Kelly Mac Interiorscapes, Inc",LANDSCAPING,Landscaping,6429.46
904,151 Bay Street Condominium,Yellow Wagon Landscaping LLC,LANDSCAPING,Landscaping,15985.24
904,151 Bay Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,67759.61
904,151 Bay Street Condominium,First Insurance Funding Corp.,INSURANCE_PACKAGE,Package Insurance,319270.72
904,151 Bay Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,7862.27
904,151 Bay Street Condominium,Jersey City MUA,WATER_SEWER,Water/Sewer,171610.66
904,151 Bay Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,278656.94
905,515 Tenants Corp,Omnia Mechanical Group,PLUMBING_REPAIRS,Plumbing Repairs,42738.81
905,515 Tenants Corp,ES & DS Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1088.75
905,515 Tenants Corp,Veteran Pipe Covering Co Inc,PLUMBING_REPAIRS,Plumbing Repairs,2791.08
905,515 Tenants Corp,Pump & Motor Corporation,PLUMBING_REPAIRS,Plumbing Repairs,5280.44
905,515 Tenants Corp,Chl Electrical Contractors Inc,ELECTRICAL_REPAIRS,Electrical Repairs,1541.66
905,515 Tenants Corp,BP Elevator Company,ELEVATOR_REPAIRS,Elevator Repairs,3651.67
905,515 Tenants Corp,BP Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,24356.69
905,515 Tenants Corp,Assured Environments,EXTERMINATING,Exterminating,7279.06
905,515 Tenants Corp,"McNulty Outdoors, Inc.",LANDSCAPING,Landscaping,9344.33
905,515 Tenants Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,98454.58
905,515 Tenants Corp,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,20000.0
905,515 Tenants Corp,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,7678.57
905,515 Tenants Corp,NYC Water Board,WATER_SEWER,Water/Sewer,53676.33
905,515 Tenants Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,54945.0
906,93 Worth Street Condominium,ALED Technologies Inc.,HVAC_REPAIRS,HVAC Repairs,8018.64
906,93 Worth Street Condominium,The Metro Group Inc.,HVAC_REPAIRS,HVAC Repairs,1849.61
906,93 Worth Street Condominium,AP HVAC INC,HVAC_REPAIRS,HVAC Repairs,811.12
906,93 Worth Street Condominium,Mammoth Aire Services Corp,HVAC_REPAIRS,HVAC Repairs,3429.56
906,93 Worth Street Condominium,Euro Comfort Corp,HVAC_REPAIRS,HVAC Repairs,2041.42
906,93 Worth Street Condominium,Trane U.S. Inc.,HVAC_REPAIRS,HVAC Repairs,2115.44
906,93 Worth Street Condominium,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,49195.69
906,93 Worth Street Condominium,Nonstop Plumbers Corp,PLUMBING_REPAIRS,Plumbing Repairs,1623.83
906,93 Worth Street Condominium,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,898.22
906,93 Worth Street Condominium,Demar Plumbing Corp.,PLUMBING_REPAIRS,Plumbing Repairs,1633.13
906,93 Worth Street Condominium,ARJ Mechanical Inc.,PLUMBING_REPAIRS,Plumbing Repairs,4899.38
906,93 Worth Street Condominium,Gemelli Enterprises LLC,ELECTRICAL_REPAIRS,Electrical Repairs,2994.06
906,93 Worth Street Condominium,All Power Electrical Installers Corp,ELECTRICAL_REPAIRS,Electrical Repairs,1750.0
906,93 Worth Street Condominium,"Centennial Elevator Industries,Inc.",ELEVATOR_REPAIRS,Elevator Repairs,2223.83
906,93 Worth Street Condominium,Rael Maintenance Corporation,ELEVATOR_REPAIRS,Elevator Repairs,1306.5
906,93 Worth Street Condominium,Mammoth Aire Services Corp,HVAC_MAINTENANCE,HVAC Maintenance,29820.89
906,93 Worth Street Condominium,Trane U.S. Inc.,HVAC_MAINTENANCE,HVAC Maintenance,7666.7
906,93 Worth Street Condominium,The Metro Group Inc.,HVAC_MAINTENANCE,HVAC Maintenance,3888.83
906,93 Worth Street Condominium,Euro Comfort Corp,HVAC_MAINTENANCE,HVAC Maintenance,39875.47
906,93 Worth Street Condominium,"Centennial Elevator Industries,Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,49899.18
906,93 Worth Street Condominium,Broadway Pest Services,EXTERMINATING,Exterminating,3562.12
906,93 Worth Street Condominium,Imagine ProCom Inc.,SECURITY_ALARM,Security/Alarm,3301.25
906,93 Worth Street Condominium,"Keytrak, Inc.",SECURITY_ALARM,Security/Alarm,2681.19
906,93 Worth Street Condominium,Rael Maintenance Corporation,SECURITY_ALARM,Security/Alarm,12246.25
906,93 Worth Street Condominium,Legion Fire Inc,SECURITY_ALARM,Security/Alarm,9892.58
906,93 Worth Street Condominium,The Metro Group Inc.,WATER_TREATMENT,Water Treatment,7055.41
906,93 Worth Street Condominium,John Mini Distinctive Landscapes,LANDSCAPING,Landscaping,13393.77
906,93 Worth Street Condominium,First Insurance Funding Corp.,INSURANCE_PACKAGE,Package Insurance,106879.75
906,93 Worth Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,53937.0
906,93 Worth Street Condominium,First Insurance Funding Corp.,INSURANCE_UMBRELLA,Umbrella Insurance,8090.55
906,93 Worth Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,115060.3
906,93 Worth Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,66137.54
907,The Chelsea House,"EPIC Mechanical Contractors, LLC",HVAC_REPAIRS,HVAC Repairs,36673.53
907,The Chelsea House,Cool Off Heating & Air Conditioning LLC,HVAC_REPAIRS,HVAC Repairs,3254.13
907,The Chelsea House,"EPIC Mechanical Contractors, LLC",PLUMBING_REPAIRS,Plumbing Repairs,2226.17
907,The Chelsea House,Hi-Tech Plumbing Heating LLC,PLUMBING_REPAIRS,Plumbing Repairs,5008.25
907,The Chelsea House,Demar Plumbing Corp.,PLUMBING_REPAIRS,Plumbing Repairs,1937.96
907,The Chelsea House,"Fleet Pump & Service Group, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,7064.69
907,The Chelsea House,A & B Energy,ELECTRICAL_REPAIRS,Electrical Repairs,500.0
907,The Chelsea House,"Fujitec America, Inc.",ELEVATOR_REPAIRS,Elevator Repairs,11873.81
907,The Chelsea House,"Fujitec America, Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,42995.66
907,The Chelsea House,Dial-A-Bug Pest Control,EXTERMINATING,Exterminating,7120.43
907,The Chelsea House,"Keytrak, Inc.",SECURITY_ALARM,Security/Alarm,2060.56
907,The Chelsea House,"Classic Systems, Inc.",SECURITY_ALARM,Security/Alarm,3929.88
907,The Chelsea House,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,1009.27
907,The Chelsea House,Rochester Midland Corporation,WATER_TREATMENT,Water Treatment,7669.16
907,The Chelsea House,Pacific Lawn Sprinklers,LANDSCAPING,Landscaping,777.37
907,The Chelsea House,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,46348.79
907,The Chelsea House,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,21908.0
907,The Chelsea House,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,6101.0
907,The Chelsea House,NYC Water Board,WATER_SEWER,Water/Sewer,77152.74
907,The Chelsea House,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,60875.0
908,Forum Owners Corp,Heat Inc.,HVAC_REPAIRS,HVAC Repairs,2124.84
908,Forum Owners Corp,York Mechanical Corp.,HVAC_REPAIRS,HVAC Repairs,1262.95
908,Forum Owners Corp,"Systems 2000 Plumbing Service, Inc",PLUMBING_REPAIRS,Plumbing Repairs,2934.69
908,Forum Owners Corp,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,16721.61
908,Forum Owners Corp,Empire Pump & Motor,PLUMBING_REPAIRS,Plumbing Repairs,7335.46
908,Forum Owners Corp,G.S. Dunham LLC,PLUMBING_REPAIRS,Plumbing Repairs,544.38
908,Forum Owners Corp,Toula Livanos,ELECTRICAL_REPAIRS,Electrical Repairs,767.5
908,Forum Owners Corp,Century Elevator Maintenance Corporation,ELEVATOR_REPAIRS,Elevator Repairs,4409.44
908,Forum Owners Corp,Gabrielle Shapiro,CLEANING_MAINTENANCE,Cleaning & Maintenance,250.0
908,Forum Owners Corp,Century Elevator Maintenance Corporation,ELEVATOR_MAINTENANCE,Elevator Maintenance,15649.62
908,Forum Owners Corp,Assured Environments,EXTERMINATING,Exterminating,7537.56
908,Forum Owners Corp,"Spintly, Inc",SECURITY_ALARM,Security/Alarm,600.0
908,Forum Owners Corp,Brookes Garden Design Inc,LANDSCAPING,Landscaping,419.17
908,Forum Owners Corp,Greater New York Mutual Insurance Company,INSURANCE_PACKAGE,Package Insurance,279252.03
908,Forum Owners Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,115180.53
908,Forum Owners Corp,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,134941.83
908,Forum Owners Corp,NYC Water Board,WATER_SEWER,Water/Sewer,143255.37
908,Forum Owners Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,69739.49
909,Hudson View Gardens,D.D.S. Mechanical Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,54628.08
909,Hudson View Gardens,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,513.89
909,Hudson View Gardens,Sean Coakley Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,19686.51
909,Hudson View Gardens,IsoTap Technologies LLC,PLUMBING_REPAIRS,Plumbing Repairs,6052.36
909,Hudson View Gardens,"ML Quality Construction, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,7240.21
909,Hudson View Gardens,New22 Construction Corp,PLUMBING_REPAIRS,Plumbing Repairs,750.0
909,Hudson View Gardens,"Advanced Pump, Motor & Controls Inc",PLUMBING_REPAIRS,Plumbing Repairs,600.0
